"","transcript_id","cell_id","overlaps_nucleus","feature_name","x_location","y_location","z_location","qv"
"944",281474977022495,67527,0,"Gfra2",4918.439,6419.104,14.4893675,40
"945",281474977022498,67521,1,"Penk",4918.7505,6415.503,17.657482,30.772257
"946",281474977026543,67501,0,"Rasgrf2",4901.5654,6400.573,15.631756,40
"947",281474977026544,67500,1,"Meis2",4901.525,6407.82,18.306534,40
"948",281474977026558,67500,1,"Meis2",4902.6357,6409.8237,16.431145,23.365057
"949",281474977026561,67500,1,"Meis2",4902.8833,6408.735,16.225685,23.669182
"950",281474977026576,67500,1,"Meis2",4904.9043,6413.904,18.593744,19.676964
"951",281474977026578,67500,0,"Meis2",4904.944,6419.2,16.155682,40
"952",281474977026588,67500,0,"Meis2",4905.763,6413.9473,17.740696,30.772257
"953",281474977026628,67512,1,"Meis2",4909.4595,6408.685,17.16579,40
"954",281474977026630,67512,1,"Rprm",4909.485,6411.564,16.554214,16.458828
"955",281474977026647,67515,1,"Rasgrf2",4911.2427,6407.448,18.90217,40
"956",281474977026678,67521,0,"Meis2",4913.6104,6418.1587,15.268962,40
"957",281474977026679,67512,1,"Acsbg1",4913.586,6413.2363,17.916964,21.228651
"958",281474977026685,67515,1,"Meis2",4914.1475,6407.0884,17.204142,40
"959",281474977026692,67515,0,"Meis2",4915.0166,6401.1714,17.552368,40
"960",281474977026705,67521,1,"Sema6a",4915.799,6416.2163,17.82604,40
"961",281474977026719,67515,0,"Acsbg1",4917.4844,6403.866,14.590823,40
"962",281474977026746,67521,0,"Rasgrf2",4919.95,6410.9985,16.95214,40
