"","transcript_id","cell_id","overlaps_nucleus","feature_name","x_location","y_location","z_location","qv"
"54",281947423126936,65071,0,"Acsbg1",4918.582,6400.4365,20.172646,40
"55",281947423134167,65043,0,"Pdzd2",4900.8203,6416.2236,19.844223,22.552418
"56",281947423134168,65064,0,"Nell1",4900.9585,6403.2344,20.174072,40
"57",281947423134171,65044,0,"Dner",4901.2637,6419.8296,18.255175,40
"58",281947423134173,65064,0,"Fhod3",4901.4336,6409.22,18.79249,33.861107
"59",281947423134193,65044,1,"Clmn",4905.12,6418.596,20.337841,40
"60",281947423134202,65055,1,"Pdzd2",4906.6313,6412.332,16.902624,40
"61",281947423134210,65055,0,"Nell1",4907.968,6405.548,17.134872,40
"62",281947423134212,65044,0,"Plcxd3",4908.2026,6419.4663,16.784624,13.217957
"63",281947423134223,65055,1,"Dner",4910.026,6414.316,21.131369,15.457022
"64",281947423134237,65055,0,"Fhod3",4913.1865,6408.7305,17.713877,33.84025
"65",281947423134248,65055,0,"Orai2",4915.3384,6413.887,17.853205,40
"66",281947423134263,65067,0,"Myo16",4917.4966,6405.07,18.357607,11.814341
"67",281947423137298,65064,1,"Cdh4",4900.4604,6406.682,20.79659,10.39782
"68",281947423137302,65064,1,"Satb2",4901.3384,6406.603,21.054539,30.754309
"69",281947423137320,65044,1,"Zfp536",4903.2705,6419.6406,20.63814,40
"70",281947423137321,65055,1,"Satb2",4903.414,6411.4185,17.011904,18.914087
"71",281947423137324,65044,1,"Hat1",4904.4556,6419.832,21.08769,33.861107
"72",281947423137329,65055,0,"Rorb",4905.089,6409.4233,20.052345,18.260136
"73",281947423137338,65055,0,"Hat1",4906.498,6406.255,20.710632,40
"74",281947423137340,65055,1,"Satb2",4906.7207,6409.5674,17.450628,40
"75",281947423137353,65055,0,"Satb2",4909.4175,6405.4673,17.029778,25.344986
"76",281947423137354,65055,1,"Zfp536",4910.157,6414.9927,21.418833,40
"77",281947423137357,65055,0,"Satb2",4910.965,6403.54,16.98858,40
"78",281947423137358,65055,1,"Cdh4",4911.064,6413.9297,18.06265,40
"79",281947423137369,65055,0,"Satb2",4912.895,6414.5566,18.708591,23.107359
"80",281947423137376,65055,0,"Rorb",4915.4746,6413.604,18.776155,40
"81",281947423137393,65067,0,"Syt6",4918.992,6404.982,25.124205,16.153841
"82",281947423140043,65064,0,"Mapk4",4900.9204,6411.777,16.885485,18.113623
"83",281947423140044,65064,1,"Igfbp4",4901.059,6405.039,21.32266,14.88026
"84",281947423140053,65055,1,"Igfbp4",4903.4653,6413.69,19.132896,18.88395
"85",281947423140057,65055,0,"Mapk4",4903.9194,6410.5825,17.434296,40
"86",281947423140064,65055,1,"Ndst3",4905.209,6410.7,17.382536,40
"87",281947423140071,65055,0,"Igfbp5",4905.9224,6405.5195,20.94667,18.528517
"88",281947423140084,65044,0,"Igfbp4",4907.7363,6419.359,18.640472,40
"89",281947423140149,65055,0,"Aqp4",4917.2446,6408.892,19.843033,40
"90",281947423140160,65067,0,"Igfbp5",4918.89,6406.6436,18.57479,40
"91",281947423140163,65071,0,"Aqp4",4919.3726,6403.3022,17.424635,40
"92",281947423140168,65051,1,"Ndst3",4919.5273,6417.3228,17.384687,10.094136
"93",281947423143050,65064,1,"Arc",4900.399,6408.5425,19.18046,40
"94",281947423143056,65043,0,"Igfbp4",4900.7056,6419.073,22.109303,40
"95",281947423143063,65055,0,"Igfbp4",4901.8174,6415.718,17.216673,40
"96",281947423143075,65064,0,"Igfbp4",4902.922,6407.554,18.494562,40
"97",281947423143081,65055,0,"Arc",4903.285,6409.499,18.196995,40
"98",281947423143083,65055,1,"Igfbp4",4903.411,6414.1997,19.558159,40
"99",281947423143112,65055,0,"Igf2",4906.1304,6405.7065,20.904398,26.200996
"100",281947423143141,65055,1,"Gsg1l",4909.171,6412.124,18.338848,40
"101",281947423143150,65055,1,"Arc",4910.005,6411.9097,18.050867,40
"102",281947423143172,65055,0,"Igfbp4",4912.394,6406.713,17.126957,33.84025
"103",281947423143196,65055,0,"Arc",4914.6826,6409.6763,20.483023,40
"104",281947423143203,65055,0,"Arc",4915.1777,6404.637,16.724976,40
"105",281947423143223,65067,0,"Rfx4",4917.3867,6405.417,18.59106,40
"106",281947423143241,65051,1,"Kcnh5",4918.9775,6417.6797,20.302303,40
"107",281947423143251,65051,1,"Igfbp4",4919.581,6415.9355,16.914934,40
"108",281947423147732,65043,0,"Lamp5",4900.0376,6414.377,16.701874,18.469536
"109",281947423147733,65043,0,"Nrep",4900.125,6415.4663,22.237114,40
"110",281947423147750,65064,0,"Lamp5",4901.203,6409.999,20.703566,31.262651
"111",281947423147755,65064,0,"Eya4",4901.3794,6406.3984,17.021555,9.57874
"112",281947423147759,65044,0,"Nrep",4901.8555,6419.0063,16.47477,7.656892
"113",281947423147774,65055,0,"Lamp5",4902.607,6410.787,19.118837,18.38298
"114",281947423147791,65055,1,"Nrep",4903.7793,6414.184,19.493652,31.262651
"115",281947423147795,65070,0,"Ntsr2",4903.9966,6400.1567,20.030602,40
"116",281947423147797,65055,1,"Lamp5",4904.013,6411.212,19.204706,40
"117",281947423147801,65055,0,"Sema3a",4904.2363,6409.1094,18.800318,40
"118",281947423147808,65044,1,"Nrep",4905.2515,6418.733,18.232386,40
"119",281947423147811,65055,1,"Nrep",4905.546,6411.8135,19.836805,40
"120",281947423147841,65044,0,"Ntsr2",4908.4004,6418.8335,19.75837,18.322277
"121",281947423147851,65055,1,"Sema3e",4909.059,6415.5283,18.152308,40
"122",281947423147874,65055,1,"Lamp5",4910.6025,6414.5117,18.25492,20.669031
"123",281947423147876,65055,0,"Nrep",4910.7944,6407.372,17.209875,40
"124",281947423147880,65055,0,"Nrep",4911.2515,6418.7505,17.521494,8.669667
"125",281947423147889,65055,0,"Lamp5",4911.631,6416.9287,17.432537,34.02123
"126",281947423147900,65055,0,"Gucy1a1",4912.172,6402.565,17.002913,17.998013
"127",281947423147904,65055,1,"Igfbp6",4912.4136,6410.971,17.204962,10.343711
"128",281947423147917,65055,0,"Tle4",4913.1274,6406.1494,19.39503,40
"129",281947423147949,65051,0,"Sipa1l3",4916.1147,6417.896,19.960335,40
"130",281947423147972,65051,1,"Lamp5",4917.618,6418.963,17.141478,40
"131",281947423147985,65051,1,"Nwd2",4917.835,6417.729,21.923466,40
"132",281947423148015,65051,1,"Cntnap5b",4919.308,6415.8047,20.856642,40
"133",281947423148024,65063,0,"Nrep",4919.6704,6415.193,21.425406,7.8130236
"134",281947423148029,65063,0,"Tle4",4919.8247,6414.473,20.706392,40
"135",281947423154251,65064,1,"Id2",4900.3843,6408.2485,19.095821,19.635199
"136",281947423154253,65043,0,"Id2",4900.3823,6416.7183,19.747046,22.519382
"137",281947423154262,65044,0,"Pdzrn3",4901.2876,6419.9165,17.592358,22.619678
"138",281947423154275,65055,0,"Gadd45a",4903.0044,6411.3037,18.02492,28.611967
"139",281947423154288,65055,0,"Pdzrn3",4904.372,6408.814,17.824036,40
"140",281947423154314,65055,0,"Id2",4907.2393,6406.8853,18.589031,40
"141",281947423154320,65055,0,"Pdzrn3",4908.112,6402.0405,16.989664,40
"142",281947423154321,65055,1,"Id2",4908.493,6416.672,18.24014,26.200996
"143",281947423154330,65055,0,"Syt17",4909.57,6407.3994,17.128,30.70614
"144",281947423154348,65055,0,"Col6a1",4911.928,6418.845,18.888912,40
"145",281947423154368,65055,0,"Bhlhe22",4914.364,6403.3105,28.372534,11.242634
"146",281947423154408,65051,1,"Npnt",4918.2866,6418.627,19.58396,28.611967
"147",281947423154419,65067,0,"Npnt",4918.857,6407.7695,18.122726,30.665995
"148",281947423154427,65067,0,"Tmem132d",4919.548,6405.9995,18.68663,40
"149",281947423159352,65055,0,"Epha4",4902.6016,6411.0435,18.996046,9.97971
"150",281947423159354,65055,1,"Cbln4",4902.691,6414.138,17.564453,8.790813
"151",281947423159380,65055,1,"Epha4",4904.525,6412.2437,18.854069,40
"152",281947423159403,65055,1,"Epha4",4906.5225,6409.5205,19.318113,40
"153",281947423159411,65055,1,"Nrp2",4907.1016,6411.291,17.595272,40
"154",281947423159429,65055,0,"Epha4",4909.029,6417.332,17.475962,40
"155",281947423159430,65055,1,"Cbln4",4909.153,6408.557,17.914516,30.754309
"156",281947423159434,65055,0,"Arc",4909.6104,6405.6567,17.47071,18.752296
"157",281947423159436,65055,1,"Arc",4909.6836,6414.276,17.729532,40
"158",281947423159441,65055,1,"Fos",4909.932,6410.886,18.351454,17.184385
"159",281947423159450,65055,1,"Fhod3",4911.2075,6412.9663,17.689056,18.296928
"160",281947423159455,65055,0,"Arc",4911.698,6406.5117,19.243416,40
"161",281947423159465,65055,0,"Epha4",4912.294,6414.6714,17.960493,13.266725
"162",281947423159475,65055,0,"Epha4",4913.659,6409.333,19.595636,40
"163",281947423159482,65055,0,"Epha4",4914.091,6410.104,17.599895,40
"164",281947423159522,65067,0,"Arc",4917.9688,6406.274,17.89245,14.662662
"165",281947423165217,65064,1,"Syndig1",4900.0557,6405.9233,20.651684,40
"166",281947423165223,65064,1,"Sorcs3",4900.526,6407.361,21.006586,40
"167",281947423165230,65064,0,"Sorcs3",4901.322,6404.8496,19.428228,12.573957
"168",281947423165243,65064,0,"Gfra2",4901.8813,6409.618,19.358467,22.53525
"169",281947423165248,65064,0,"Btbd11",4902.267,6401.0522,17.96219,16.040045
"170",281947423165252,65055,1,"Arhgef28",4902.4165,6413.5586,20.030901,26.573427
"171",281947423165254,65064,0,"Syndig1",4902.608,6406.881,16.982887,40
"172",281947423165265,65055,0,"Dpy19l1",4903.2607,6409.2046,18.142391,40
"173",281947423165281,65044,1,"Dpy19l1",4903.9316,6419.8867,18.894922,18.180664
"174",281947423165285,65055,0,"Rbp4",4904.291,6409.292,18.831615,40
"175",281947423165292,65055,1,"Dpy19l1",4904.778,6414.207,19.729517,18.294281
"176",281947423165294,65055,1,"Aldh1a2",4904.841,6416.164,16.994034,40
"177",281947423165297,65055,0,"Sorcs3",4904.9873,6416.8594,19.991356,40
"178",281947423165312,65044,1,"Prox1",4905.9995,6419.129,21.102215,40
"179",281947423165323,65055,1,"Dpy19l1",4907.2183,6409.4014,18.021614,34.02123
"180",281947423165325,65044,1,"Syndig1",4907.311,6419.9463,17.445702,33.84025
"181",281947423165329,65055,0,"Plcxd2",4907.5645,6407.5186,17.228107,30.665995
"182",281947423165357,65055,0,"Plcxd2",4910.2446,6403.348,16.970308,30.70614
"183",281947423165368,65055,1,"Gfra2",4911.211,6414.59,17.618525,40
"184",281947423165370,65055,1,"Plcxd2",4911.4497,6413.346,21.029009,7.5176644
"185",281947423165383,65055,0,"Ly6a",4912.511,6415.328,18.236383,9.66381
"186",281947423165424,65051,0,"Dpy19l1",4916.9233,6416.0293,20.499254,40
"187",281947423165433,65051,0,"Sorcs3",4917.4136,6413.6987,17.292227,9.634441
"188",281947423165436,65063,0,"Tox",4917.6294,6412.7046,18.062864,18.180124
"189",281947423165443,65051,1,"Meis2",4918.0337,6417.843,21.766893,40
"190",281947423165448,65051,1,"Gfra2",4918.652,6418.136,19.893793,19.140919
"191",281947423170626,65055,0,"Ndst3",4900.542,6413.3037,18.968285,40
"192",281947423170630,65064,0,"Pde7b",4900.872,6401.586,17.705017,28.140474
"193",281947423170643,65064,0,"Kctd12",4903.115,6406.7246,16.512188,34.02123
"194",281947423170650,65055,0,"Pde7b",4904.448,6416.9575,20.414768,40
"195",281947423170654,65055,0,"Penk",4905.238,6409.5195,18.029455,18.248064
"196",281947423170682,65055,1,"Kctd12",4910.5566,6411.5566,17.536118,40
"197",281947423170684,65055,0,"Chrm2",4910.7,6404.985,18.988255,40
"198",281947423170692,65055,0,"Rspo1",4912.1484,6402.325,18.824121,40
"199",281947423170711,65051,0,"Pde7b",4913.9775,6419.389,16.972439,13.11421
"200",281947423173728,65064,0,"Tmem132d",4900.6694,6401.8564,20.922253,40
"201",281947423173730,65043,0,"Nxph3",4900.7344,6419.934,20.43755,40
"202",281947423173732,65043,0,"Nrn1",4900.83,6415.415,22.57314,40
"203",281947423173736,65064,0,"Nrn1",4901.3,6404.2944,19.910913,40
"204",281947423173742,65044,0,"Nrn1",4901.7427,6419.9727,21.121643,17.159683
"205",281947423173743,65064,0,"Slc17a7",4901.992,6403.9175,17.377,21.658134
"206",281947423173746,65055,0,"Nrn1",4902.3984,6414.3486,16.716518,30.70614
"207",281947423173747,65055,0,"Tmem132d",4902.8525,6409.4907,17.972557,26.446268
"208",281947423173750,65044,1,"Gjc3",4903.6533,6419.376,22.114775,40
"209",281947423173758,65044,0,"Gjc3",4904.183,6418.0044,22.197466,23.17662
"210",281947423173760,65055,1,"Slc17a7",4904.4756,6412.8584,19.714516,40
"211",281947423173792,65044,0,"Slc17a7",4907.457,6419.5635,19.799488,40
"212",281947423173815,65055,1,"Slc17a7",4911.327,6413.2607,17.22046,40
"213",281947423173866,65051,1,"Slc17a7",4917.4883,6419.21,17.338055,40
"214",281947423173882,65067,0,"Nrn1",4918.911,6404.559,16.666107,40
"215",281947423173896,65051,0,"Slc17a7",4919.601,6415.518,19.022776,30.70614
"216",281947423178981,65064,0,"Bdnf",4900.4653,6409.185,21.94272,11.105193
"217",281947423178992,65064,0,"Epha4",4901.175,6404.416,19.416872,40
"218",281947423178999,65064,0,"Epha4",4901.7725,6406.6543,19.8823,40
"219",281947423179016,65055,0,"Id2",4903.553,6416.416,16.873621,33.861107
"220",281947423179017,65055,1,"Epha4",4903.755,6414.8994,18.9297,40
"221",281947423179036,65044,1,"Id2",4905.3447,6419.6035,18.13222,15.103901
"222",281947423179082,65055,0,"Epha4",4911.429,6403.624,16.977518,40
"223",281947423179087,65055,0,"Epha4",4911.747,6407.894,20.708813,40
"224",281947423179160,65051,1,"Epha4",4918.596,6416.896,21.085615,18.701414
"225",281947423179167,65051,1,"Id2",4918.9595,6418.0366,22.156342,27.20806
"226",281947423179171,65051,1,"Epha4",4919.2075,6417.4414,21.98783,15.567539
"227",281947423179174,65071,0,"Id2",4919.514,6401.472,17.167145,18.967445
"228",281947423179177,65063,0,"Epha4",4919.7393,6415.1597,20.680046,22.855667
"229",281947423184652,65064,1,"Pip5k1b",4900.972,6404.4663,20.061106,40
"230",281947423184703,65071,0,"Cobll1",4917.5264,6400.228,16.868162,18.55164
"231",281947423187682,65043,0,"Pde7b",4900.078,6419.801,19.504631,25.704082
"232",281947423187683,65043,0,"Rims3",4900.202,6418.9043,17.199652,40
"233",281947423187693,65043,0,"Dner",4900.564,6417.556,21.767689,40
"234",281947423187694,65064,0,"Rims3",4900.719,6410.004,17.675978,16.339802
"235",281947423187744,65055,0,"Slit2",4903.91,6416.599,19.506845,10.823692
"236",281947423187755,65064,0,"Hat1",4904.8027,6402.5273,21.382416,40
"237",281947423187778,65055,1,"Rims3",4906.102,6410.998,18.693779,40
"238",281947423187816,65044,0,"Pde7b",4909.107,6419.6147,17.634077,40
"239",281947423187827,65055,1,"Igfbp6",4909.684,6412.831,18.026098,26.738163
"240",281947423187845,65055,1,"Gm19410",4910.7524,6412.2725,19.826746,40
"241",281947423187851,65055,0,"Gfra2",4911.2373,6400.596,17.118778,18.968588
"242",281947423187917,65055,0,"Htr1f",4915.372,6404.9697,19.226437,40
"243",281947423187918,65051,0,"Gfra2",4915.429,6417.9375,20.456776,40
"244",281947423187932,65051,0,"Strip2",4915.9263,6416.7534,18.139744,40
"245",281947423187941,65051,0,"Dner",4916.383,6419.569,17.302063,40
"246",281947423187950,65051,0,"Dner",4916.995,6418.413,18.989979,40
"247",281947423187960,65051,1,"Rims3",4917.5205,6419.0225,19.103231,40
"248",281947423187970,65071,0,"Rims3",4917.983,6400.505,19.538927,29.820204
"249",281947423187974,65051,0,"Gfra2",4918.1416,6414.876,17.660465,40
"250",281947423187994,65051,1,"Calb1",4919.065,6417.0986,21.314596,40
"251",281947423188007,65051,1,"Slit2",4919.7393,6416.856,19.874872,40
"252",281947423194554,65043,0,"Wfs1",4900.214,6415.7734,17.485022,40
"253",281947423194557,65043,0,"Strip2",4900.52,6419.8105,21.771536,18.025608
"254",281947423194566,65064,1,"Dpy19l1",4901.0796,6406.271,20.283497,18.256569
"255",281947423194578,65044,1,"Dpy19l1",4902.671,6419.6455,19.547176,40
"256",281947423194584,65055,0,"Wfs1",4903.2935,6415.4736,18.596191,30.665995
"257",281947423194593,65064,0,"Dpy19l1",4903.934,6407.4893,17.886387,40
"258",281947423194600,65044,1,"Wfs1",4904.3765,6418.566,19.063875,30.665995
"259",281947423194619,65055,0,"Wfs1",4906.0273,6408.3774,16.920986,40
"260",281947423194620,65044,1,"Mapk4",4906.0107,6419.745,18.564472,40
"261",281947423194623,65044,1,"Bhlhe40",4906.395,6419.5396,20.720255,30.754309
"262",281947423194659,65055,0,"Bhlhe40",4909.4287,6418.551,18.465034,15.5145645
"263",281947423194679,65055,0,"Parm1",4911.9766,6415.039,17.56693,8.82694
"264",281947423194690,65055,0,"Mapk4",4913.2124,6415.229,17.679712,18.216515
"265",281947423194726,65071,0,"Bhlhe40",4916.175,6404.499,18.541151,40
"266",281947423194744,65051,1,"Dpy19l1",4917.7354,6419.418,16.939907,40
"267",281947423199199,65055,0,"2010300C02Rik",4901.522,6411.2397,17.211718,18.231071
"268",281947423199208,65055,0,"Bdnf",4901.9727,6410.628,21.022947,40
"269",281947423199225,65055,0,"Spp1",4903.926,6410.6406,19.417774,40
"270",281947423199231,65055,1,"Rbp4",4904.268,6411.327,19.693064,40
"271",281947423199232,65055,1,"2010300C02Rik",4904.474,6413.442,20.192888,8.175807
"272",281947423199239,65055,1,"Bdnf",4905.2627,6411.6904,19.272358,40
"273",281947423199254,65055,0,"Cdh4",4907.5625,6404.9863,17.033802,13.372718
"274",281947423199265,65055,1,"Nwd2",4908.44,6410.6836,16.607176,18.440168
"275",281947423199267,65055,0,"Nxph3",4908.5967,6405.3354,17.952019,40
"276",281947423199268,65055,1,"Rbp4",4908.611,6409.5737,17.557705,40
"277",281947423199270,65055,0,"Cdh4",4909.248,6406.1685,17.301678,40
"278",281947423199278,65055,1,"Bdnf",4909.6973,6411.882,18.013203,28.140474
"279",281947423199281,65055,0,"Bdnf",4910.1353,6406.2007,17.046703,40
"280",281947423199334,65051,0,"Plcxd2",4917.333,6417.4272,17.848406,40
"281",281947423199354,65051,1,"Bdnf",4919.468,6419.6787,17.066427,40
"282",281947423202995,65064,1,"Epha4",4900.2866,6407.0195,21.462929,40
"283",281947423203002,65064,0,"Fos",4901.3916,6403.524,20.619787,18.154076
"284",281947423203060,65055,0,"Trp73",4907.4165,6418.047,18.243277,13.154958
"285",281947423203064,65055,0,"Gng12",4908.169,6401.2783,16.85604,40
"286",281947423203070,65055,1,"Epha4",4908.527,6410.5283,17.691906,40
"287",281947423203072,65044,0,"Epha4",4908.593,6419.7954,17.763504,8.418709
"288",281947423203075,65055,0,"Cux2",4909.2075,6401.0586,20.01147,40
"289",281947423203091,65055,0,"Tox",4911.1274,6417.889,17.493135,18.513386
"290",281947423203138,65067,0,"Slc39a12",4917.867,6406.545,19.898693,40
"291",281947423206504,65043,0,"Arc",4900.095,6415.899,19.375937,8.628945
"292",281947423206514,65064,1,"Arc",4901.0356,6403.9087,21.06591,8.810666
"293",281947423206527,65055,0,"Arc",4902.4893,6416.0874,18.780378,13.421304
"294",281947423206544,65044,1,"Gjc3",4904.28,6419.6772,21.897856,28.611967
"295",281947423206547,65064,0,"Galnt14",4904.9414,6403.5146,20.473167,25.534803
"296",281947423206554,65044,1,"Gjc3",4905.254,6419.565,20.483408,40
"297",281947423206566,65055,0,"Arc",4906.7593,6405.36,19.913841,18.099705
"298",281947423206567,65055,0,"Arc",4906.7666,6407.75,16.999863,40
"299",281947423206570,65055,1,"Rprm",4907.2646,6415.7603,19.031792,40
"300",281947423206578,65055,1,"Arc",4909.2363,6407.8086,20.015236,40
"301",281947423206600,65055,0,"Arc",4911.9653,6408.638,19.694931,18.15706
"302",281947423206653,65051,1,"Arc",4918.9883,6419.1274,19.904884,34.02123
"303",281947423206660,65051,1,"Syndig1",4919.73,6417.4287,19.016344,33.84025
"304",281947423210129,65064,0,"Lamp5",4900.0806,6411.675,18.998838,40
"305",281947423210136,65064,1,"Lamp5",4900.8223,6407.8975,19.88507,40
"306",281947423210137,65043,0,"Nell1",4900.8047,6418.0215,17.378428,15.6479435
"307",281947423210139,65064,1,"2010300C02Rik",4900.965,6404.495,20.735851,40
"308",281947423210141,65064,1,"Lamp5",4901.231,6406.982,17.132977,33.84025
"309",281947423210153,65055,1,"Lamp5",4903.1636,6414.9053,18.961243,40
"310",281947423210163,65064,0,"2010300C02Rik",4904.6235,6401.4346,19.772522,40
"311",281947423210176,65055,1,"Lamp5",4906.2803,6414.672,18.853357,40
"312",281947423210194,65055,0,"Lamp5",4908.159,6406.4404,17.338465,40
"313",281947423210196,65055,1,"Tmem132d",4908.3164,6413.4194,20.7496,40
"314",281947423210197,65055,0,"Npnt",4908.382,6407.5312,19.57348,23.72026
"315",281947423210198,65055,1,"2010300C02Rik",4908.458,6417.083,18.459293,40
"316",281947423210204,65055,1,"2010300C02Rik",4909.039,6411.267,17.15039,40
"317",281947423210207,65055,0,"Kcnh5",4909.4663,6404.103,19.869518,40
"318",281947423210233,65055,0,"2010300C02Rik",4913.271,6410.6157,17.299374,40
"319",281947423210297,65067,0,"Clmn",4919.3535,6404.889,25.622828,14.249499
"320",281947423214141,65064,1,"Penk",4900.096,6408.902,20.611588,18.24668
"321",281947423214142,65043,0,"Nrp2",4900.1177,6416.4214,21.202286,33.84025
"322",281947423214150,65043,0,"Penk",4900.6147,6415.478,19.85578,18.186586
"323",281947423214163,65055,0,"Nrp2",4901.5225,6412.7065,20.041706,40
"324",281947423214168,65055,0,"Id2",4901.747,6415.533,18.306822,30.70614
"325",281947423214173,65064,0,"Penk",4901.9907,6406.1406,18.841095,26.573427
"326",281947423214174,65055,0,"Penk",4901.9263,6416.421,16.673916,27.059206
"327",281947423214191,65064,0,"Penk",4903.143,6405.638,16.882702,18.186586
"328",281947423214201,65044,1,"Penk",4904.267,6419.814,17.52221,19.092772
"329",281947423214210,65064,0,"Penk",4905.411,6402.345,21.18219,40
"330",281947423214219,65055,0,"Penk",4905.8604,6408.8438,17.373224,40
"331",281947423214226,65055,0,"Penk",4906.3,6403.289,21.363348,40
"332",281947423214230,65055,1,"Satb2",4906.769,6410.5366,16.765823,19.918547
"333",281947423214231,65055,0,"Neurod6",4906.853,6404.607,21.15128,40
"334",281947423214235,65055,0,"Satb2",4907.038,6405.3076,17.319492,40
"335",281947423214243,65055,0,"Neurod6",4908.1763,6404.362,17.365866,40
"336",281947423214255,65055,1,"Id2",4908.6562,6412.8447,18.565662,40
"337",281947423214264,65055,1,"Penk",4909.272,6414.111,18.641706,18.24668
"338",281947423214281,65055,0,"Prox1",4911.1113,6400.3447,17.156353,40
"339",281947423214321,65051,0,"Satb2",4915.2886,6415.801,16.910063,40
"340",281947423214357,65063,0,"Id2",4918.164,6413.8823,18.715178,18.477251
"341",281947423214377,65051,1,"Satb2",4919.4214,6415.9644,17.965881,25.344986
"342",281947423219818,65064,0,"Slc17a7",4900.026,6410.346,17.754763,32.06559
"343",281947423219824,65055,0,"Slc17a7",4901.0254,6413.9424,17.904526,40
"344",281947423219825,65064,0,"Slc17a7",4901.049,6410.013,19.57565,40
"345",281947423219837,65064,0,"Slc17a7",4902.6846,6405.3184,17.606066,40
